"","Scenario","Location","Vegetation","Year","Decade","Avg"
"1850","SRES B1","Northwest Interior Forest South","Black Spruce",2018,2010,32109
"1851","SRES B1","Northwest Interior Forest South","Black Spruce",2019,2010,32188
"1852","SRES B1","Northwest Interior Forest South","Black Spruce",2020,2020,32227
"1853","SRES B1","Northwest Interior Forest South","Black Spruce",2021,2020,32309
"1854","SRES B1","Northwest Interior Forest South","Black Spruce",2022,2020,32388
"1855","SRES B1","Northwest Interior Forest South","Black Spruce",2023,2020,32443
"1856","SRES B1","Northwest Interior Forest South","Black Spruce",2024,2020,32172
"1857","SRES B1","Northwest Interior Forest South","Black Spruce",2025,2020,32234
"1858","SRES B1","Northwest Interior Forest South","Black Spruce",2026,2020,32208
"1859","SRES B1","Northwest Interior Forest South","Black Spruce",2027,2020,32246
"1860","SRES B1","Northwest Interior Forest South","Black Spruce",2028,2020,32385
"1861","SRES B1","Northwest Interior Forest South","Black Spruce",2029,2020,32423
"1862","SRES B1","Northwest Interior Forest South","Black Spruce",2030,2030,32544
"1863","SRES B1","Northwest Interior Forest South","Black Spruce",2031,2030,32618
"1864","SRES B1","Northwest Interior Forest South","Black Spruce",2032,2030,32692
"1865","SRES B1","Northwest Interior Forest South","Black Spruce",2033,2030,32367
"1866","SRES B1","Northwest Interior Forest South","Black Spruce",2034,2030,32150
"1867","SRES B1","Northwest Interior Forest South","Black Spruce",2035,2030,32218
"1868","SRES B1","Northwest Interior Forest South","Black Spruce",2036,2030,32296
"1869","SRES B1","Northwest Interior Forest South","Black Spruce",2037,2030,32405
"1870","SRES B1","Northwest Interior Forest South","Black Spruce",2038,2030,32304
"1871","SRES B1","Northwest Interior Forest South","Black Spruce",2039,2030,32304
"1872","SRES B1","Northwest Interior Forest South","Black Spruce",2040,2040,32256
"1873","SRES B1","Northwest Interior Forest South","Black Spruce",2041,2040,32348
"1874","SRES B1","Northwest Interior Forest South","Black Spruce",2042,2040,32459
"1875","SRES B1","Northwest Interior Forest South","Black Spruce",2043,2040,32556
"1876","SRES B1","Northwest Interior Forest South","Black Spruce",2044,2040,32646
"1877","SRES B1","Northwest Interior Forest South","Black Spruce",2045,2040,32689
"1878","SRES B1","Northwest Interior Forest South","Black Spruce",2046,2040,32697
"1879","SRES B1","Northwest Interior Forest South","Black Spruce",2047,2040,32779
"1880","SRES B1","Northwest Interior Forest South","Black Spruce",2048,2040,32848
"1881","SRES B1","Northwest Interior Forest South","Black Spruce",2049,2040,32689
"1882","SRES B1","Northwest Interior Forest South","Black Spruce",2050,2050,32756
"1883","SRES B1","Northwest Interior Forest South","Black Spruce",2051,2050,32803
"1884","SRES B1","Northwest Interior Forest South","Black Spruce",2052,2050,32844
"1885","SRES B1","Northwest Interior Forest South","Black Spruce",2053,2050,32820
"1886","SRES B1","Northwest Interior Forest South","Black Spruce",2054,2050,32880
"1887","SRES B1","Northwest Interior Forest South","Black Spruce",2055,2050,32983
"1888","SRES B1","Northwest Interior Forest South","Black Spruce",2056,2050,32943
"1889","SRES B1","Northwest Interior Forest South","Black Spruce",2057,2050,33027
"1890","SRES B1","Northwest Interior Forest South","Black Spruce",2058,2050,33100
"1891","SRES B1","Northwest Interior Forest South","Black Spruce",2059,2050,33132
"1892","SRES B1","Northwest Interior Forest South","Black Spruce",2060,2060,33249
"1893","SRES B1","Northwest Interior Forest South","Black Spruce",2061,2060,33269
"1894","SRES B1","Northwest Interior Forest South","Black Spruce",2062,2060,33351
"1895","SRES B1","Northwest Interior Forest South","Black Spruce",2063,2060,33353
"1896","SRES B1","Northwest Interior Forest South","Black Spruce",2064,2060,33452
"1897","SRES B1","Northwest Interior Forest South","Black Spruce",2065,2060,33542
"1898","SRES B1","Northwest Interior Forest South","Black Spruce",2066,2060,33685
"1899","SRES B1","Northwest Interior Forest South","Black Spruce",2067,2060,33543
"1900","SRES B1","Northwest Interior Forest South","Black Spruce",2068,2060,33521
"1901","SRES B1","Northwest Interior Forest South","Black Spruce",2069,2060,33611
"1902","SRES B1","Northwest Interior Forest South","Black Spruce",2070,2070,33723
"1903","SRES B1","Northwest Interior Forest South","Black Spruce",2071,2070,33742
"1904","SRES B1","Northwest Interior Forest South","Black Spruce",2072,2070,33757
"1905","SRES B1","Northwest Interior Forest South","Black Spruce",2073,2070,33802
"1906","SRES B1","Northwest Interior Forest South","Black Spruce",2074,2070,32939
"1907","SRES B1","Northwest Interior Forest South","Black Spruce",2075,2070,32905
"1908","SRES B1","Northwest Interior Forest South","Black Spruce",2076,2070,32798
"1909","SRES B1","Northwest Interior Forest South","Black Spruce",2077,2070,32789
"1910","SRES B1","Northwest Interior Forest South","Black Spruce",2078,2070,32652
"1911","SRES B1","Northwest Interior Forest South","Black Spruce",2079,2070,32748
"1912","SRES B1","Northwest Interior Forest South","Black Spruce",2080,2080,32867
"1913","SRES B1","Northwest Interior Forest South","Black Spruce",2081,2080,32903
"1914","SRES B1","Northwest Interior Forest South","Black Spruce",2082,2080,32934
"1915","SRES B1","Northwest Interior Forest South","Black Spruce",2083,2080,33007
"1916","SRES B1","Northwest Interior Forest South","Black Spruce",2084,2080,33051
"1917","SRES B1","Northwest Interior Forest South","Black Spruce",2085,2080,33168
"1918","SRES B1","Northwest Interior Forest South","Black Spruce",2086,2080,33103
"1919","SRES B1","Northwest Interior Forest South","Black Spruce",2087,2080,33112
"1920","SRES B1","Northwest Interior Forest South","Black Spruce",2088,2080,33171
"1921","SRES B1","Northwest Interior Forest South","Black Spruce",2089,2080,32962
"1922","SRES B1","Northwest Interior Forest South","Black Spruce",2090,2090,33050
"1923","SRES B1","Northwest Interior Forest South","Black Spruce",2091,2090,33171
"1924","SRES B1","Northwest Interior Forest South","Black Spruce",2092,2090,33197
"1925","SRES B1","Northwest Interior Forest South","Black Spruce",2093,2090,33088
"1926","SRES B1","Northwest Interior Forest South","Black Spruce",2094,2090,32981
"1927","SRES B1","Northwest Interior Forest South","Black Spruce",2095,2090,33105
"1928","SRES B1","Northwest Interior Forest South","Black Spruce",2096,2090,33174
"1929","SRES B1","Northwest Interior Forest South","Black Spruce",2097,2090,33047
"1930","SRES B1","Northwest Interior Forest South","Black Spruce",2098,2090,33167
"1931","SRES B1","Northwest Interior Forest South","Black Spruce",2099,2090,32744
"1932","SRES B1","Northwest Interior Forest South","Black Spruce",2100,2100,32687
"1933","SRES B1","Northwest Interior Forest South","Deciduous",2009,2000,26817
"1934","SRES B1","Northwest Interior Forest South","Deciduous",2010,2010,26657
"1935","SRES B1","Northwest Interior Forest South","Deciduous",2011,2010,26485
"1936","SRES B1","Northwest Interior Forest South","Deciduous",2012,2010,26262
"1937","SRES B1","Northwest Interior Forest South","Deciduous",2013,2010,26096
"1938","SRES B1","Northwest Interior Forest South","Deciduous",2014,2010,25923
"1939","SRES B1","Northwest Interior Forest South","Deciduous",2015,2010,25716
"1940","SRES B1","Northwest Interior Forest South","Deciduous",2016,2010,26109
"1941","SRES B1","Northwest Interior Forest South","Deciduous",2017,2010,26339
"1942","SRES B1","Northwest Interior Forest South","Deciduous",2018,2010,26153
"1943","SRES B1","Northwest Interior Forest South","Deciduous",2019,2010,25995
"1944","SRES B1","Northwest Interior Forest South","Deciduous",2020,2020,25905
"1945","SRES B1","Northwest Interior Forest South","Deciduous",2021,2020,25762
"1946","SRES B1","Northwest Interior Forest South","Deciduous",2022,2020,25589
"1947","SRES B1","Northwest Interior Forest South","Deciduous",2023,2020,25496
"1948","SRES B1","Northwest Interior Forest South","Deciduous",2024,2020,26067
"1949","SRES B1","Northwest Interior Forest South","Deciduous",2025,2020,25936
"1950","SRES B1","Northwest Interior Forest South","Deciduous",2026,2020,26033
"1951","SRES B1","Northwest Interior Forest South","Deciduous",2027,2020,25863
"1952","SRES B1","Northwest Interior Forest South","Deciduous",2028,2020,25648
"1953","SRES B1","Northwest Interior Forest South","Deciduous",2029,2020,25595
"1954","SRES B1","Northwest Interior Forest South","Deciduous",2030,2030,25365
"1955","SRES B1","Northwest Interior Forest South","Deciduous",2031,2030,25202
"1956","SRES B1","Northwest Interior Forest South","Deciduous",2032,2030,25086
"1957","SRES B1","Northwest Interior Forest South","Deciduous",2033,2030,25740
"1958","SRES B1","Northwest Interior Forest South","Deciduous",2034,2030,26110
"1959","SRES B1","Northwest Interior Forest South","Deciduous",2035,2030,25965
"1960","SRES B1","Northwest Interior Forest South","Deciduous",2036,2030,25829
"1961","SRES B1","Northwest Interior Forest South","Deciduous",2037,2030,25632
"1962","SRES B1","Northwest Interior Forest South","Deciduous",2038,2030,25862
"1963","SRES B1","Northwest Interior Forest South","Deciduous",2039,2030,25886
"1964","SRES B1","Northwest Interior Forest South","Deciduous",2040,2040,25988
"1965","SRES B1","Northwest Interior Forest South","Deciduous",2041,2040,25785
"1966","SRES B1","Northwest Interior Forest South","Deciduous",2042,2040,25558
"1967","SRES B1","Northwest Interior Forest South","Deciduous",2043,2040,25427
"1968","SRES B1","Northwest Interior Forest South","Deciduous",2044,2040,25210
"1969","SRES B1","Northwest Interior Forest South","Deciduous",2045,2040,25111
"1970","SRES B1","Northwest Interior Forest South","Deciduous",2046,2040,25152
"1971","SRES B1","Northwest Interior Forest South","Deciduous",2047,2040,24951
"1972","SRES B1","Northwest Interior Forest South","Deciduous",2048,2040,24808
"1973","SRES B1","Northwest Interior Forest South","Deciduous",2049,2040,25149
"1974","SRES B1","Northwest Interior Forest South","Deciduous",2050,2050,24998
"1975","SRES B1","Northwest Interior Forest South","Deciduous",2051,2050,24941
"1976","SRES B1","Northwest Interior Forest South","Deciduous",2052,2050,24849
"1977","SRES B1","Northwest Interior Forest South","Deciduous",2053,2050,24875
"1978","SRES B1","Northwest Interior Forest South","Deciduous",2054,2050,24751
"1979","SRES B1","Northwest Interior Forest South","Deciduous",2055,2050,24582
"1980","SRES B1","Northwest Interior Forest South","Deciduous",2056,2050,24651
"1981","SRES B1","Northwest Interior Forest South","Deciduous",2057,2050,24479
"1982","SRES B1","Northwest Interior Forest South","Deciduous",2058,2050,24364
"1983","SRES B1","Northwest Interior Forest South","Deciduous",2059,2050,24319
"1984","SRES B1","Northwest Interior Forest South","Deciduous",2060,2060,24085
"1985","SRES B1","Northwest Interior Forest South","Deciduous",2061,2060,24064
"1986","SRES B1","Northwest Interior Forest South","Deciduous",2062,2060,23886
"1987","SRES B1","Northwest Interior Forest South","Deciduous",2063,2060,23907
"1988","SRES B1","Northwest Interior Forest South","Deciduous",2064,2060,23760
"1989","SRES B1","Northwest Interior Forest South","Deciduous",2065,2060,23582
"1990","SRES B1","Northwest Interior Forest South","Deciduous",2066,2060,23354
"1991","SRES B1","Northwest Interior Forest South","Deciduous",2067,2060,23592
"1992","SRES B1","Northwest Interior Forest South","Deciduous",2068,2060,23644
"1993","SRES B1","Northwest Interior Forest South","Deciduous",2069,2060,23505
"1994","SRES B1","Northwest Interior Forest South","Deciduous",2070,2070,23276
"1995","SRES B1","Northwest Interior Forest South","Deciduous",2071,2070,23243
"1996","SRES B1","Northwest Interior Forest South","Deciduous",2072,2070,23213
"1997","SRES B1","Northwest Interior Forest South","Deciduous",2073,2070,23179
"1998","SRES B1","Northwest Interior Forest South","Deciduous",2074,2070,24965
"1999","SRES B1","Northwest Interior Forest South","Deciduous",2075,2070,25092
"2000","SRES B1","Northwest Interior Forest South","Deciduous",2076,2070,25262
"2001","SRES B1","Northwest Interior Forest South","Deciduous",2077,2070,25320
"2002","SRES B1","Northwest Interior Forest South","Deciduous",2078,2070,25626
"2003","SRES B1","Northwest Interior Forest South","Deciduous",2079,2070,25431
"2004","SRES B1","Northwest Interior Forest South","Deciduous",2080,2080,25230
"2005","SRES B1","Northwest Interior Forest South","Deciduous",2081,2080,25126
"2006","SRES B1","Northwest Interior Forest South","Deciduous",2082,2080,25081
"2007","SRES B1","Northwest Interior Forest South","Deciduous",2083,2080,24949
"2008","SRES B1","Northwest Interior Forest South","Deciduous",2084,2080,24879
"2009","SRES B1","Northwest Interior Forest South","Deciduous",2085,2080,24659
"2010","SRES B1","Northwest Interior Forest South","Deciduous",2086,2080,24761
"2011","SRES B1","Northwest Interior Forest South","Deciduous",2087,2080,24762
"2012","SRES B1","Northwest Interior Forest South","Deciduous",2088,2080,24630
"2013","SRES B1","Northwest Interior Forest South","Deciduous",2089,2080,24995
"2014","SRES B1","Northwest Interior Forest South","Deciduous",2090,2090,24864
"2015","SRES B1","Northwest Interior Forest South","Deciduous",2091,2090,24649
"2016","SRES B1","Northwest Interior Forest South","Deciduous",2092,2090,24616
"2017","SRES B1","Northwest Interior Forest South","Deciduous",2093,2090,24779
"2018","SRES B1","Northwest Interior Forest South","Deciduous",2094,2090,24995
"2019","SRES B1","Northwest Interior Forest South","Deciduous",2095,2090,24769
"2020","SRES B1","Northwest Interior Forest South","Deciduous",2096,2090,24628
"2021","SRES B1","Northwest Interior Forest South","Deciduous",2097,2090,24826
"2022","SRES B1","Northwest Interior Forest South","Deciduous",2098,2090,24619
"2023","SRES B1","Northwest Interior Forest South","Deciduous",2099,2090,25449
"2024","SRES B1","Northwest Interior Forest South","Deciduous",2100,2100,25552
"2025","SRES B1","Northwest Interior Forest South","Graminoid Tundra",2009,2000,2704
"2026","SRES B1","Northwest Interior Forest South","Graminoid Tundra",2010,2010,2685
"2027","SRES B1","Northwest Interior Forest South","Graminoid Tundra",2011,2010,2678
"2028","SRES B1","Northwest Interior Forest South","Graminoid Tundra",2012,2010,2661
"2029","SRES B1","Northwest Interior Forest South","Graminoid Tundra",2013,2010,2645
"2030","SRES B1","Northwest Interior Forest South","Graminoid Tundra",2014,2010,2628
"2031","SRES B1","Northwest Interior Forest South","Graminoid Tundra",2015,2010,2600
"2032","SRES B1","Northwest Interior Forest South","Graminoid Tundra",2016,2010,2583
"2033","SRES B1","Northwest Interior Forest South","Graminoid Tundra",2017,2010,2569
"2034","SRES B1","Northwest Interior Forest South","Graminoid Tundra",2018,2010,2549
"2035","SRES B1","Northwest Interior Forest South","Graminoid Tundra",2019,2010,2531
"2036","SRES B1","Northwest Interior Forest South","Graminoid Tundra",2020,2020,2522
"2037","SRES B1","Northwest Interior Forest South","Graminoid Tundra",2021,2020,2508
"2038","SRES B1","Northwest Interior Forest South","Graminoid Tundra",2022,2020,2488
"2039","SRES B1","Northwest Interior Forest South","Graminoid Tundra",2023,2020,2475
